product_id,popular_score,behavior_count
22557,5.023947,6
85231B,5.023551,3
22639,5.016303,3
22643,5.016303,3
22409,5.011728,3
21080,5.010456,15
22118,5.009566,3
21430,5.009035,4
23198,5.008992,5
22549,5.008458,3
22476,5.008107,3
21818,5.0069,2
22119,5.004366,3
22075,5.003729,2
21619,5.003106,2
22123,5.003106,2
21716,5.003106,2
22671,5.002857,2
21401,5.001949,2
15056N,5.001731,4
84988,5.001068,2
22076,5.000716,2
23060,5.0,1
22190,5.0,1
23418,5.0,1
21279,5.0,1
23422,5.0,1
23536,5.0,1
23495,5.0,1
21400,5.0,1
23526,5.0,1
22695,5.0,1
23394,5.0,1
23338,5.0,1
21064,5.0,1
23393,5.0,1
23019,5.0,1
22638,5.0,1
23281,5.0,1
22546,5.0,1
22811,5.0,1
23425,5.0,1
22365,5.0,1
84707A,5.0,1
22509,5.0,1
84012,5.0,1
22770,5.0,1
21718,5.0,1
23206,4.960608,6
POST,4.941333,8
21137,4.929572,5
16236,4.895959,3
21832,4.892758,5
47310M,4.891341,2
22475,4.888888,2
22997,4.867404,2
22844,4.861165,3
22491,4.838531,4
21949,4.831249,2
85135C,4.827636,1
16258A,4.827636,1
21742,4.827636,1
85136A,4.827636,1
20986,4.827636,1
23126,4.827636,1
23471,4.827636,1
23583,4.827636,1
23127,4.827636,1
23501,4.827636,1
23199,4.799454,5
21485,4.761086,7
22634,4.746139,9
22077,4.713569,7
21915,4.711562,10
22635,4.709434,4
21544,4.703251,4
21903,4.693035,5
23058,4.680947,1
35819B,4.680947,1
23221,4.680947,1
23217,4.680947,1
23357,4.680947,1
23077,4.662878,3
22384,4.633185,13
23147,4.621652,2
21823,4.566479,2
21824,4.566479,2
21034,4.552342,11
21871,4.498309,5
22627,4.449266,6
22589,4.447306,2
22121,4.444807,3
21647,4.441065,2
23312,4.440406,1
90099,4.440406,1
20846,4.440406,1
21813,4.440406,1
22852,4.440406,1
22791,4.427456,3
23132,4.420659,2
22197,4.392567,11
22178,4.373688,14
20983,4.358185,8
48194,4.358093,8
48184,4.345693,6
48111,4.326727,4
85152,4.322254,8
22898,4.31245,2
22979,4.31245,2
23345,4.303763,3
84380,4.289817,8
23263,4.286976,2
15056BL,4.282445,7
20726,4.280624,4
23209,4.273225,7
48129,4.240433,6
23564,4.229373,1
23566,4.229373,1
23428,4.229373,1
23429,4.229373,1
23430,4.229373,1
23565,4.229373,1
23284,4.229373,1
22423,4.227385,19
22685,4.214965,2
22686,4.214965,2
22699,4.18077,3
22093,4.153831,2
22842,4.151641,2
22348,4.147509,2
23487,4.146441,1
23234,4.146441,1
22959,4.146441,1
23376,4.146441,1
22321,4.146441,1
20750,4.051687,7
22169,4.038054,2
22211,4.031704,2
20963,4.031354,1
22210,4.031354,1
23366,4.031354,1
23404,4.031354,1
23554,4.031354,1
23439,4.031354,1
22617,3.986648,5
22630,3.976093,5
22636,3.965934,3
21704,3.961562,4
20981,3.953651,2
23372,3.952992,1
23371,3.952992,1
84836,3.878301,4
21497,3.872251,2
22413,3.860782,5
22698,3.851324,2
21872,3.820265,3
23352,3.816809,1
23247,3.816809,1
21874,3.816809,1
21876,3.816809,1
22333,3.748022,4
22192,3.742057,3
21509,3.723949,7
71477,3.719572,5
22798,3.711805,2
20733,3.708477,3
23335,3.707994,1
23406,3.707994,1
22150,3.707532,3
22751,3.707182,2
23568,3.704906,1
23567,3.704906,1
23342,3.704906,1
23341,3.704906,1
22248,3.704906,1
22030,3.704356,5
21026,3.70098,2
22718,3.700481,3
23365,3.697366,1
23510,3.697366,1
21031,3.697366,1
23190,3.697366,1
23191,3.697366,1
22743,3.697366,1
23558,3.697366,1
23506,3.697366,1
23507,3.697366,1
23529,3.693047,1
23528,3.693047,1
23523,3.693047,1
23527,3.693047,1
23542,3.693047,1
23382,3.693047,1
23173,3.693047,1
23175,3.693047,1
16156S,3.662717,5
22896,3.644034,4
23145,3.560943,3
84510A,3.50577,2
85123A,3.502084,28
22094,3.501219,2
22961,3.4806,2
23076,3.392608,2
21212,3.388981,15
20749,3.365061,6
22758,3.341056,2
21918,3.317585,5
21623,3.2936,2
22507,3.290493,3
79321,3.285266,8
20711,3.283255,2
23081,3.282953,1
23229,3.282953,1
20829,3.279219,3
20719,3.24176,10
47580,3.212455,2
21733,3.194994,19
21530,3.190185,2
22759,3.165397,7
23200,3.142079,3
22568,3.136234,7
21755,3.130612,12
23188,3.128714,2
21479,3.107563,10
20725,3.107554,17
85049E,3.056157,4
22155,3.042482,4
22497,3.02886,2
21317,3.02876,1
85127,3.02876,1
85125,3.02876,1
22900,3.01363,3
84946,3.011071,5
21481,3.004771,8
22867,3.003356,5
22838,2.999975,3
22938,2.998854,4
22464,2.998804,7
22966,2.995469,4
23369,2.969645,1
23308,2.955598,2
23196,2.92894,3
37449,2.898219,5
46776A,2.875981,1
23531,2.875981,1
22932,2.836875,4
22982,2.812544,2
23148,2.789361,2
23207,2.780893,4
84029E,2.769312,10
22629,2.737486,8
22489,2.735685,7
23346,2.73392,3
22193,2.702384,6
84029G,2.68884,6
82482,2.684655,13
22622,2.68442,2
22112,2.680097,4
21094,2.674285,7
22544,2.655441,4
23122,2.654527,1
22677,2.651406,2
22676,2.651406,2
22683,2.651406,2
21258,2.648244,3
23355,2.643092,1
21558,2.625869,4
72232,2.619486,2
22227,2.618775,4
22674,2.616171,3
22083,2.615874,2
22269,2.615643,3
22412,2.612529,3
15039,2.610777,3
21012,2.608115,1
22678,2.608115,1
84600,2.608115,1
22682,2.608115,1
21905,2.607001,2
20838,2.606033,1
23205,2.606033,1
21902,2.563814,4
22367,2.549154,4
47591D,2.533529,6
84991,2.475042,11
22666,2.472852,6
22748,2.46921,5
21877,2.459532,4
21498,2.442232,5
21892,2.420696,5
22814,2.403742,2
22028,2.40263,3
22712,2.40063,4
15036,2.400495,3
22271,2.400375,5
21508,2.399631,4
22024,2.398012,2
21703,2.395296,2
23350,2.394227,1
23311,2.394227,1
22815,2.394227,1
23353,2.394227,1
23438,2.394227,1
23503,2.394227,1
22945,2.383076,3
21669,2.36072,4
20685,2.339035,9
22470,2.32663,12
22579,2.308882,4
21807,2.30679,3
23240,2.301767,2
21811,2.293898,2
22158,2.290582,6
22598,2.286968,2
75049L,2.283337,3
20668,2.283265,2
21802,2.28324,1
21809,2.28324,1
23267,2.28324,1
21014,2.28324,1
23331,2.28324,1
22599,2.28324,1
23082,2.28324,1
23232,2.28324,1
23083,2.28324,1
21803,2.28324,1
21889,2.254735,7
22142,2.253366,2
84077,2.251285,3
22940,2.248502,2
20974,2.245586,5
23273,2.244773,1
21977,2.235798,6
22273,2.23431,5
21231,2.230111,10
85132C,2.222524,3
22551,2.222169,6
22080,2.218462,4
22079,2.21703,2
22675,2.213186,2
84279P,2.212213,4
22299,2.211397,2
21071,2.211285,3
16014,2.21033,1
23133,2.21033,1
23035,2.21033,1
23025,2.21033,1
23075,2.21033,1
22991,2.21033,1
23368,2.21033,1
23367,2.21033,1
23208,2.198823,3
21843,2.113648,7
22933,2.097168,2
22931,2.091607,3
21356,2.067511,2
23046,2.067276,1
22911,2.067276,1
23337,2.067276,1
23094,2.067276,1
22936,2.067276,1
22200,2.067276,1
23322,2.026895,2
23321,2.026895,2
84997D,1.958549,6
22667,1.871045,6
22631,1.854114,6
84879,1.846721,23
23102,1.811663,2
79066K,1.790866,3
21531,1.786092,5
21535,1.764374,5
22379,1.744594,6
82494L,1.711196,8
21166,1.706418,5
22998,1.702122,2
82581,1.679051,6
82580,1.672733,6
22729,1.671528,2
85150,1.666718,5
21907,1.66541,2
82578,1.663387,2
82551,1.662704,3
23002,1.662353,1
22120,1.662353,1
84849D,1.662353,1
23297,1.640454,2
22595,1.640233,2
22950,1.63793,3
21313,1.632883,4
22326,1.632455,6
22784,1.63155,1
22831,1.63155,1
22593,1.630417,1
23493,1.630417,1
21559,1.619915,9
15060B,1.611448,2
22110,1.61119,3
22646,1.610914,5
84032A,1.608714,3
22331,1.607919,2
37500,1.60764,3
22681,1.60685,1
15056P,1.606508,2
22891,1.605605,1
21428,1.563831,2
22383,1.541283,8
22865,1.526447,4
22492,1.524738,9
22149,1.514047,5
21156,1.500474,5
22637,1.500126,1
20712,1.498314,9
22659,1.450566,3
23245,1.442146,3
22969,1.42271,4
21561,1.406651,2
23559,1.406582,1
23238,1.406582,1
23237,1.406582,1
23347,1.406582,1
23391,1.406582,1
23255,1.406582,1
23392,1.406582,1
23445,1.406582,1
23298,1.332904,3
23121,1.311086,2
23119,1.311086,2
22469,1.305219,5
22600,1.281389,3
84755,1.261319,6
23171,1.240815,3
22621,1.198287,5
21216,1.192119,4
22649,1.185336,7
21539,1.177694,8
20992,1.122356,3
22662,1.114699,6
23012,1.111655,1
23302,1.078901,2
22800,1.07763,4
21385,1.013036,4
84596B,0.962429,3
22609,0.960064,3
72351B,0.955438,4
84997B,0.953733,10
22295,0.928891,7
22294,0.926385,7
22755,0.924834,3
85199S,0.909383,3
84596F,0.90937,3
22090,0.90921,5
22156,0.906977,3
20984,0.903867,3
21179,0.898314,2
22212,0.897684,2
21311,0.897655,1
21306,0.897655,1
23329,0.897655,1
22173,0.897655,1
23103,0.897655,1
23226,0.897655,1
23227,0.897655,1
23270,0.897655,1
20996,0.895186,1
20652,0.895186,1
23236,0.895186,1
23307,0.895186,1
22767,0.895186,1
22768,0.895186,1
20615,0.895186,1
23306,0.895186,1
84949,0.876837,6
84970L,0.869964,6
22134,0.841559,2
48173C,0.840675,4
23154,0.840492,1
22101,0.840492,1
22752,0.826282,5
22841,0.81228,3
22843,0.81228,3
20676,0.804083,7
22151,0.800596,6
16161P,0.797702,7
16235,0.796853,4
22418,0.794801,6
22508,0.79038,6
21115,0.776225,3
22895,0.77516,2
22937,0.77516,2
22996,0.763615,3
84356,0.760365,3
85159B,0.758721,2
71459,0.754015,6
22535,0.753014,3
22955,0.752653,2
22807,0.752653,2
21314,0.751896,5
22596,0.749458,2
22753,0.748702,3
84880,0.748071,3
21251,0.745503,2
21249,0.745503,2
23319,0.745268,1
22894,0.745268,1
22179,0.745268,1
22965,0.745268,1
16169E,0.745268,1
21340,0.745268,1
22723,0.745268,1
23163,0.745268,1
23048,0.745268,1
22754,0.743588,2
82484,0.741387,2
22795,0.739686,2
22757,0.738056,2
21908,0.736489,3
21519,0.735391,2
20886,0.734487,1
23079,0.734487,1
23090,0.734487,1
22756,0.732941,1
23310,0.732941,1
23280,0.732941,1
23164,0.732941,1
37446,0.729083,2
84507C,0.727033,3
22420,0.70629,3
72351A,0.704378,4
22693,0.703841,2
23184,0.663469,1
23118,0.663469,1
22570,0.659312,7
16238,0.645775,2
20969,0.631034,6
22569,0.629909,8
20677,0.619732,5
22610,0.603715,3
47504K,0.598629,3
22608,0.595523,2
22232,0.591536,2
22233,0.585991,2
20971,0.585826,3
22403,0.58484,2
21403,0.584019,2
21642,0.582729,2
85130B,0.582484,2
21096,0.582099,2
21993,0.582096,2
16259,0.58207,1
16219,0.58207,1
22396,0.58207,1
22402,0.58207,1
85183A,0.58207,1
21088,0.58207,1
21641,0.58207,1
85183B,0.58207,1
16045,0.58207,1
85071D,0.58207,1
85071A,0.58207,1
22062,0.58207,1
21394,0.58207,1
21990,0.58207,1
21402,0.58207,1
21395,0.58207,1
84997C,0.565422,6
21238,0.555875,6
22624,0.555637,5
21715,0.548893,3
23204,0.542363,2
21136,0.540617,4
21232,0.538515,12
21042,0.52613,3
21528,0.51865,3
23170,0.507874,2
47566B,0.466985,4
21065,0.429353,2
22328,0.428908,4
21891,0.411361,6
20752,0.402802,4
82486,0.400339,3
22493,0.395897,3
51014A,0.372855,4
22167,0.371769,5
22690,0.369285,2
22628,0.366695,2
51014L,0.365465,3
21041,0.365357,5
84859A,0.365272,3
84859B,0.364613,2
21792,0.364541,1
84508A,0.364541,1
22650,0.364541,1
22989,0.364541,1
23197,0.359305,1
22560,0.338697,5
21672,0.330668,3
21533,0.330205,2
21890,0.329446,1
23125,0.294052,1
23124,0.294052,1
84970S,0.284451,7
15044D,0.269077,3
15044A,0.244951,2
21154,0.244865,9
21976,0.243549,3
21934,0.241934,4
21242,0.241478,4
72802A,0.239196,4
22721,0.235633,2
85040A,0.229347,5
22804,0.227775,3
21135,0.223427,2
22554,0.222928,8
90125A,0.217155,2
90125D,0.217155,2
22558,0.215707,3
22502,0.214489,6
84563B,0.214055,1
22981,0.214055,1
20914,0.212498,16
22460,0.212264,2
22851,0.209746,3
15044B,0.205372,2
20717,0.204084,4
90125C,0.203703,1
90125B,0.203703,1
90125E,0.203703,1
22521,0.203421,4
22520,0.203421,4
22537,0.202891,3
22188,0.200194,5
21746,0.198648,2
22972,0.196054,2
82001S,0.194699,2
22943,0.194322,3
22614,0.185584,2
21121,0.183337,4
22661,0.182402,2
51014C,0.181454,2
21336,0.181246,1
22817,0.181246,1
22805,0.181246,1
23167,0.181246,1
22538,0.181246,1
84912A,0.181246,1
21927,0.181246,1
37450,0.181246,1
23051,0.181246,1
22819,0.181246,1
23166,0.181246,1
23172,0.178428,1
22778,0.178428,1
22189,0.172521,9
84792,0.172512,2
84796B,0.171928,1
48138,0.163496,7
22771,0.162263,3
21534,0.159344,2
21845,0.159344,2
22315,0.159109,2
22711,0.158277,1
20823,0.158277,1
79030D,0.158277,1
79163,0.158277,1
20826,0.158277,1
23162,0.158277,1
22219,0.157497,8
22524,0.150584,3
22087,0.149229,5
23230,0.146503,2
21980,0.146075,5
21873,0.143906,3
22501,0.140131,3
21985,0.132079,4
22059,0.13141,2
21844,0.130789,2
48187,0.130734,7
21499,0.130671,3
21500,0.130671,3
21983,0.128543,3
72807C,0.127737,2
22071,0.127712,2
22722,0.127683,1
21629,0.127683,1
20675,0.12287,3
21975,0.122551,6
22224,0.118929,3
21614,0.117161,3
22427,0.115879,3
22089,0.115143,3
21086,0.114688,7
22322,0.113773,1
22985,0.113522,2
21935,0.11305,6
21609,0.109771,2
84723,0.109654,1
21613,0.109654,1
85062,0.109654,1
21084,0.109654,1
22855,0.109654,1
23231,0.106132,1
21774,0.106132,1
22707,0.106132,1
84944,0.103755,2
21389,0.103168,3
72741,0.100286,2
22644,0.097333,2
85186C,0.096456,2
85186A,0.096456,2
85188A,0.096456,2
84745B,0.096365,1
22857,0.096365,1
21794,0.096365,1
85059,0.096365,1
84745A,0.096365,1
22957,0.096365,1
22266,0.096365,1
22180,0.087151,5
22625,0.085399,5
20979,0.085152,7
22198,0.083314,7
21906,0.081354,2
21035,0.081204,8
22517,0.080743,2
22345,0.077158,2
22344,0.077158,2
20751,0.075709,6
22665,0.074948,4
20674,0.074587,3
21213,0.07439,6
84596E,0.074352,2
21078,0.071919,7
22967,0.070264,2
22971,0.070264,2
22988,0.070264,2
22563,0.0692,4
22968,0.068642,2
22473,0.068642,2
20723,0.068141,5
22432,0.067603,3
85049F,0.067597,4
85049C,0.067527,3
85049G,0.066811,2
23179,0.066757,1
85040B,0.065842,3
79190D,0.064264,2
85049D,0.063777,2
16046,0.063757,2
84466,0.063732,2
22877,0.063705,1
22878,0.063705,1
22346,0.063705,1
79190B,0.063705,1
82011C,0.063705,1
82011B,0.063705,1
85095,0.063705,1
22133,0.063705,1
10124A,0.063705,1
10124G,0.063705,1
85211,0.063705,1
22716,0.062732,4
84992,0.06232,2
20770,0.061968,2
21126,0.061968,2
16161G,0.061252,1
51020A,0.061252,1
51020B,0.061252,1
85141,0.061252,1
22796,0.059758,2
22168,0.059214,4
84378,0.058461,3
21260,0.057175,2
72802C,0.057161,3
22567,0.056515,6
22046,0.056158,2
21671,0.055612,2
21878,0.05533,4
22252,0.054893,3
21670,0.054676,2
21462,0.054644,1
22626,0.054159,3
22084,0.05287,2
84218,0.052837,1
21495,0.052837,1
22498,0.052837,1
22499,0.052837,1
22270,0.052837,1
85038,0.0516,6
22068,0.050427,2
72802B,0.050261,2
21452,0.049584,2
22354,0.049102,2
21244,0.048518,1
22773,0.04849,2
22437,0.047443,3
85014A,0.04655,4
22700,0.046178,4
85199L,0.044741,3
22745,0.044709,2
22747,0.044709,2
85227,0.044709,2
22746,0.044709,2
22680,0.043291,1
22679,0.043291,1
22154,0.042877,6
21363,0.042625,2
21039,0.041889,3
22523,0.041488,3
22435,0.041322,3
84199,0.04103,2
21749,0.040955,2
22522,0.04093,2
22525,0.04093,2
22405,0.040744,4
22526,0.040606,2
22433,0.040606,2
22421,0.040405,2
22515,0.040371,1
22519,0.040371,1
21725,0.040371,1
22264,0.040371,1
21720,0.040371,1
84559B,0.040371,1
84559A,0.040371,1
22514,0.040371,1
21563,0.040371,1
22431,0.040371,1
21723,0.040371,1
22980,0.040371,1
22332,0.040371,1
22148,0.040371,1
21724,0.040371,1
22207,0.040293,4
85034C,0.039885,2
23000,0.039768,1
72349B,0.039768,1
23005,0.039768,1
84580,0.039703,3
85180A,0.039611,2
85159A,0.039611,2
22812,0.039437,5
22325,0.038891,2
21989,0.038883,3
21587,0.037881,5
22736,0.036629,4
22303,0.033813,2
22834,0.033433,3
22175,0.032438,2
22194,0.031952,1
22766,0.031624,3
21484,0.031123,7
22302,0.030476,2
21328,0.030428,2
22623,0.030248,2
22974,0.029892,1
22261,0.029892,1
22263,0.029892,1
22977,0.029892,1
22249,0.029892,1
22291,0.029892,1
22750,0.029597,2
20754,0.028888,6
21527,0.028517,1
22176,0.028517,1
20967,0.02849,3
22781,0.028486,1
47559B,0.028289,5
22670,0.028135,3
22576,0.027889,3
22584,0.027692,6
21155,0.027395,6
22618,0.027335,3
22601,0.02728,3
21429,0.027114,4
85014B,0.026887,4
21705,0.026844,3
22465,0.026844,3
22553,0.026699,4
71053,0.026395,9
22619,0.026369,5
10002,0.026282,3
85034B,0.026275,2
85035B,0.026212,2
84581,0.026158,1
22317,0.026158,1
85036B,0.026158,1
22813,0.025982,3
21218,0.025604,6
22652,0.025593,2
21880,0.025579,2
84406B,0.025401,5
84519A,0.024511,1
21882,0.024511,1
84519B,0.024511,1
22297,0.024502,3
37370,0.024475,2
22930,0.024331,2
22935,0.024331,2
47591B,0.024245,5
21936,0.023773,4
22296,0.023688,4
22603,0.023551,2
22162,0.023551,2
22130,0.023551,2
22060,0.023072,4
22371,0.022713,3
79403,0.022629,2
22702,0.022627,2
22701,0.022627,2
22311,0.022386,3
22556,0.022362,8
21165,0.022193,4
21157,0.022107,2
47570B,0.022107,2
47567B,0.022107,2
22061,0.022107,2
21523,0.021985,4
21730,0.021713,3
22714,0.021645,2
22533,0.021645,2
22706,0.021645,2
22914,0.021645,2
70007,0.020843,2
21867,0.020508,5
85104,0.020354,2
21355,0.020352,2
21318,0.020078,1
21319,0.020078,1
22916,0.020078,1
22918,0.020078,1
22921,0.020078,1
22920,0.020078,1
22919,0.020078,1
22917,0.020078,1
22692,0.01982,2
21883,0.019782,1
22504,0.019782,1
21055,0.019782,1
22117,0.019329,3
84997A,0.019237,5
21866,0.018705,4
18097C,0.018682,3
22505,0.018501,4
22377,0.018302,3
21833,0.018048,2
22366,0.017923,3
22231,0.017725,3
22532,0.017684,3
22582,0.017643,4
22350,0.017632,3
22645,0.01747,3
22029,0.016894,4
22604,0.016303,2
21159,0.016224,2
20978,0.01591,5
22329,0.015713,3
22352,0.015419,5
21988,0.015264,2
21987,0.015264,2
84968C,0.015151,1
90104,0.015151,1
90022,0.015151,1
84968A,0.015151,1
84499,0.015151,1
20975,0.015058,4
22739,0.014984,2
22734,0.014903,3
22906,0.014774,2
22027,0.014731,4
21162,0.014422,2
20655,0.014373,2
22153,0.014187,2
21644,0.014113,2
21063,0.014045,4
21524,0.01399,5
22147,0.013783,6
82613B,0.01375,2
84520B,0.013618,8
22483,0.013604,2
22318,0.013512,3
22041,0.013505,2
35965,0.013454,1
20931,0.013454,1
21360,0.013454,1
22883,0.013453,1
47503A,0.013453,1
22888,0.013453,1
22881,0.013453,1
22882,0.013453,1
22880,0.013453,1
22889,0.013453,1
22116,0.013453,1
75011,0.013453,1
84766,0.013453,1
22074,0.013453,1
22885,0.013453,1
22886,0.013453,1
70006,0.013453,1
22887,0.013453,1
85180B,0.013453,1
21631,0.013453,1
82613C,0.013453,1
85184C,0.013453,1
22879,0.013453,1
75178,0.013453,1
21110,0.013453,1
79302M,0.013453,1
84660A,0.013453,1
22782,0.013453,1
84660C,0.013453,1
84820,0.013453,1
22783,0.013453,1
84660B,0.013453,1
20801,0.013453,1
47504H,0.013453,1
84509E,0.013453,1
84951A,0.013453,1
84916,0.013453,1
84915,0.013453,1
20705,0.013453,1
84818,0.013453,1
20704,0.013453,1
22884,0.013453,1
21632,0.013453,1
21111,0.013453,1
85170B,0.013453,1
85173,0.013453,1
85170D,0.013453,1
84823,0.013453,1
84821,0.013453,1
22378,0.013453,1
84817,0.013453,1
35646,0.013453,1
35651,0.013453,1
35648,0.013453,1
22647,0.013453,1
84951B,0.013453,1
84917,0.013453,1
18098C,0.013453,1
21061,0.013408,3
22487,0.013224,6
22349,0.013204,5
22078,0.01288,4
22422,0.012542,3
84665,0.012013,3
22573,0.011728,2
85088,0.011728,2
22312,0.011728,2
84596G,0.011715,2
21681,0.011376,2
21059,0.011363,2
22587,0.011327,3
21143,0.011237,2
21777,0.011174,2
20970,0.011128,3
21187,0.011119,2
22187,0.01109,2
22776,0.011043,2
22300,0.011038,2
22380,0.010942,5
21693,0.010775,2
21955,0.010768,6
21486,0.010763,2
20956,0.010761,5
21327,0.010737,2
22372,0.010658,1
22571,0.010658,1
21694,0.010658,1
21351,0.010658,1
84341B,0.010646,1
21062,0.010646,1
84595E,0.010646,1
20658,0.010646,1
22581,0.010646,1
22530,0.010502,3
20973,0.0105,2
22152,0.010496,2
84562A,0.010492,1
84692,0.010386,5
22429,0.010225,4
21506,0.010206,3
22561,0.010054,5
22531,0.010023,2
21865,0.009861,4
22749,0.009815,1
48185,0.009663,4
22731,0.009506,1
21472,0.009339,2
22703,0.009175,1
21221,0.009175,1
84192,0.009175,1
21186,0.009154,5
22495,0.008911,3
22357,0.008857,2
21826,0.008846,4
85039B,0.008437,2
79534,0.00838,2
35962,0.00838,2
20828,0.008376,3
84849B,0.008362,3
21421,0.00835,2
21422,0.00835,2
22588,0.008252,3
21239,0.008076,3
22583,0.008064,5
22672,0.008056,2
22562,0.007948,3
85131A,0.00789,2
22208,0.00774,2
22131,0.007725,3
84950,0.007724,2
72800E,0.007724,2
47599B,0.007692,3
85039A,0.007634,1
22468,0.007634,1
21217,0.007628,2
21827,0.007625,2
22513,0.007616,2
22564,0.007598,2
22565,0.007598,2
22566,0.007598,2
22586,0.007598,2
85172,0.007598,2
21240,0.007546,3
22170,0.007503,2
85018D,0.007444,2
21666,0.007435,2
22278,0.00739,1
22276,0.00739,1
85208,0.00739,1
20934,0.00739,1
22095,0.00739,1
21741,0.00739,1
21448,0.00739,1
22426,0.00739,1
22091,0.00739,1
22440,0.00739,1
20869,0.00739,1
35240,0.00739,1
22740,0.00739,1
21738,0.00739,1
22709,0.00739,1
22481,0.00739,1
21708,0.00739,1
20861,0.00739,1
35969,0.00739,1
22518,0.00739,1
21864,0.00739,1
22480,0.00739,1
21688,0.007384,1
21098,0.007384,1
62018,0.007357,2
20871,0.006926,2
20716,0.006912,2
21329,0.0069,1
85103,0.0069,1
10125,0.0069,1
22786,0.0069,1
84968E,0.0069,1
22591,0.0069,1
22792,0.006797,1
85106,0.006797,1
84754,0.006797,1
22171,0.0067,1
85017C,0.0067,1
85017B,0.0067,1
85194S,0.0067,1
85017A,0.0067,1
16169P,0.006664,2
16218,0.006664,2
22668,0.006427,3
22444,0.00619,2
72799E,0.006005,2
22572,0.005844,1
22893,0.005844,1
22161,0.005844,1
22575,0.005844,1
17003,0.005842,3
37501,0.005553,1
22277,0.005553,1
22215,0.00555,3
