customer_id,last_order_time,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,segment_name,purchase,view,favorite,cart,unique_product_count,conversion_rate,cluster_id,cluster_name
14298,2010-12-14 12:59:00,356,1,2594.7599999999998,3,3,5,11,ordinary,89,0,0,0,89,0.0,1,ordinary
14307,2010-12-01 11:41:00,369,1,1566.22,3,3,5,11,ordinary,96,0,0,0,48,0.0,1,ordinary
17084,2010-11-08 14:20:00,392,1,2253.22,3,3,5,11,ordinary,132,0,0,0,132,0.0,1,ordinary
12425,2010-09-17 14:10:00,444,1,964.21,2,3,5,10,sleeping,55,0,0,0,55,0.0,1,ordinary
14156,2010-10-18 12:04:00,413,1,992.4499999999999,2,3,5,10,sleeping,55,0,0,0,55,0.0,1,ordinary
14493,2010-06-21 13:18:00,532,1,765.6,2,3,5,10,sleeping,120,0,0,0,106,0.0,1,ordinary
15179,2010-06-09 08:02:00,544,1,1273.07,2,3,5,10,sleeping,46,0,0,0,46,0.0,1,ordinary
15542,2010-07-15 13:32:00,508,1,377.71999999999997,2,3,4,9,sleeping,113,0,0,0,98,0.0,1,ordinary
18118,2010-11-30 12:05:00,370,1,303.82,3,3,3,9,ordinary,76,0,0,0,75,0.0,1,ordinary
16411,2010-10-07 15:09:00,423,1,344.62,2,3,3,8,sleeping,98,0,0,0,97,0.0,1,ordinary
16549,2010-09-10 17:19:00,450,1,206.20000000000002,2,3,2,7,sleeping,66,0,0,0,66,0.0,1,ordinary
12901,2011-12-01 10:07:00,4,1,780.0,5,3,5,13,key_development,1,0,0,0,1,0.0,4,sleeping_or_churn
13629,2011-11-09 09:52:00,26,1,821.0,5,3,5,13,key_development,3,0,0,0,3,0.0,4,sleeping_or_churn
16523,2011-11-24 13:53:00,11,1,772.54,5,3,5,13,key_development,22,0,0,0,22,0.0,4,sleeping_or_churn
17450,2011-11-14 08:41:00,21,1,1314.94,5,3,5,13,key_development,8,0,0,0,8,0.0,4,sleeping_or_churn
12598,2011-11-20 12:34:00,15,1,576.29,5,3,4,12,key_development,26,0,0,0,26,0.0,4,sleeping_or_churn
12724,2011-09-19 12:36:00,77,1,542.8100000000001,5,3,4,12,key_development,27,0,0,0,27,0.0,4,sleeping_or_churn
12748,2010-12-16 09:35:00,354,2,399.5,3,5,4,12,ordinary,25,0,0,0,23,0.0,4,sleeping_or_churn
12939,2011-07-24 12:51:00,134,1,761.76,4,3,5,12,key_development,5,0,0,0,5,0.0,4,sleeping_or_churn
13319,2011-05-16 09:57:00,203,1,732.9200000000001,4,3,5,12,key_development,31,0,0,0,31,0.0,4,sleeping_or_churn
13416,2011-10-27 08:56:00,39,1,437.5,5,3,4,12,key_development,8,0,0,0,8,0.0,4,sleeping_or_churn
13588,2011-10-21 10:32:00,45,1,425.38,5,3,4,12,key_development,31,0,0,0,31,0.0,4,sleeping_or_churn
14626,2011-11-16 10:37:00,19,1,609.07,5,3,4,12,key_development,27,0,0,0,27,0.0,4,sleeping_or_churn
14688,2011-12-02 12:24:00,3,1,567.37,5,3,4,12,key_development,46,0,0,0,45,0.0,4,sleeping_or_churn
15555,2011-10-12 15:06:00,53,2,189.97,5,5,2,12,ordinary,23,0,0,0,23,0.0,4,sleeping_or_churn
16029,2011-10-10 12:25:00,56,1,358.0,5,3,4,12,key_development,1,0,0,0,1,0.0,4,sleeping_or_churn
16191,2011-11-16 15:14:00,18,1,462.28,5,3,4,12,key_development,14,0,0,0,14,0.0,4,sleeping_or_churn
16353,2010-11-30 15:32:00,369,2,610.1,3,5,4,12,ordinary,11,0,0,0,11,0.0,4,sleeping_or_churn
17428,2011-05-11 10:49:00,208,1,1160.67,4,3,5,12,key_development,26,0,0,0,26,0.0,4,sleeping_or_churn
17434,2011-11-30 15:58:00,4,1,371.56,5,3,4,12,key_development,20,0,0,0,20,0.0,4,sleeping_or_churn
12430,2011-10-27 15:09:00,38,1,256.4,5,3,3,11,potential,11,0,0,0,11,0.0,4,sleeping_or_churn
12510,2011-01-18 14:04:00,321,1,681.05,3,3,5,11,ordinary,29,0,0,0,29,0.0,4,sleeping_or_churn
13089,2011-04-17 11:18:00,232,1,379.32,4,3,4,11,key_development,17,0,0,0,16,0.0,4,sleeping_or_churn
13238,2011-11-16 16:26:00,18,1,277.88,5,3,3,11,potential,14,0,0,0,14,0.0,4,sleeping_or_churn
13458,2010-11-25 15:02:00,374,1,990.37,3,3,5,11,ordinary,39,0,0,0,39,0.0,4,sleeping_or_churn
13862,2011-09-28 09:15:00,68,1,308.4,5,3,3,11,potential,21,0,0,0,21,0.0,4,sleeping_or_churn
14020,2011-11-23 09:22:00,12,1,311.66,5,3,3,11,potential,21,0,0,0,21,0.0,4,sleeping_or_churn
14667,2010-12-06 13:13:00,364,1,1023.12,3,3,5,11,ordinary,48,0,0,0,24,0.0,4,sleeping_or_churn
14672,2011-04-19 10:19:00,230,1,480.27,4,3,4,11,key_development,27,0,0,0,27,0.0,4,sleeping_or_churn
15227,2011-11-03 11:58:00,32,1,312.58,5,3,3,11,potential,13,0,0,0,13,0.0,4,sleeping_or_churn
15356,2011-09-29 13:11:00,67,1,336.82,5,3,3,11,potential,54,0,0,0,53,0.0,4,sleeping_or_churn
16119,2011-09-28 10:15:00,68,1,309.48,5,3,3,11,potential,11,0,0,0,11,0.0,4,sleeping_or_churn
16134,2011-11-18 10:05:00,17,1,334.56,5,3,3,11,potential,19,0,0,0,19,0.0,4,sleeping_or_churn
16146,2011-04-21 15:25:00,227,1,385.69,4,3,4,11,key_development,19,0,0,0,19,0.0,4,sleeping_or_churn
16161,2011-09-13 12:37:00,83,1,303.65000000000003,5,3,3,11,potential,14,0,0,0,14,0.0,4,sleeping_or_churn
16657,2011-11-16 12:18:00,19,1,258.24,5,3,3,11,potential,42,0,0,0,35,0.0,4,sleeping_or_churn
16730,2011-10-18 14:11:00,48,1,262.17,5,3,3,11,potential,45,0,0,0,42,0.0,4,sleeping_or_churn
16759,2011-11-09 09:07:00,26,1,310.9,5,3,3,11,potential,15,0,0,0,15,0.0,4,sleeping_or_churn
17041,2011-08-23 09:53:00,104,1,446.39,4,3,4,11,key_development,29,0,0,0,29,0.0,4,sleeping_or_churn
17340,2011-08-11 12:58:00,116,1,595.72,4,3,4,11,key_development,24,0,0,0,24,0.0,4,sleeping_or_churn
17677,2010-12-08 12:08:00,362,1,1303.2,3,3,5,11,ordinary,8,0,0,0,4,0.0,4,sleeping_or_churn
17690,2011-11-04 13:04:00,31,1,269.1,5,3,3,11,potential,19,0,0,0,18,0.0,4,sleeping_or_churn
17809,2010-12-03 12:41:00,367,1,850.0,3,3,5,11,ordinary,2,0,0,0,1,0.0,4,sleeping_or_churn
18144,2011-03-15 16:29:00,264,1,363.4,4,3,4,11,key_development,3,0,0,0,3,0.0,4,sleeping_or_churn
12413,2011-01-06 16:12:00,332,1,479.25,3,3,4,10,ordinary,24,0,0,0,24,0.0,4,sleeping_or_churn
12592,2010-07-08 14:18:00,515,1,715.02,2,3,5,10,sleeping,1,0,0,0,1,0.0,0,sleeping_or_churn
12955,2011-06-24 10:26:00,164,1,293.96,4,3,3,10,potential,15,0,0,0,15,0.0,4,sleeping_or_churn
13093,2011-03-09 12:14:00,271,1,304.5,4,3,3,10,potential,5,0,0,0,5,0.0,4,sleeping_or_churn
13634,2011-04-11 16:17:00,237,1,263.41,4,3,3,10,potential,35,0,0,0,35,0.0,4,sleeping_or_churn
13777,2010-11-10 08:57:00,390,1,497.0,3,3,4,10,ordinary,4,0,0,0,4,0.0,4,sleeping_or_churn
13854,2011-05-18 15:23:00,200,1,302.64,4,3,3,10,potential,5,0,0,0,5,0.0,4,sleeping_or_churn
13880,2011-09-13 09:49:00,83,1,181.6,5,3,2,10,potential,9,0,0,0,9,0.0,4,sleeping_or_churn
14257,2010-09-28 13:20:00,433,1,620.8100000000001,2,3,5,10,sleeping,36,0,0,0,36,0.0,4,sleeping_or_churn
14388,2011-07-08 10:00:00,150,1,326.77,4,3,3,10,potential,16,0,0,0,16,0.0,4,sleeping_or_churn
15389,2010-11-04 19:23:00,395,1,500.0,3,3,4,10,ordinary,1,0,0,0,1,0.0,0,sleeping_or_churn
15448,2011-01-31 10:42:00,308,1,494.64,3,3,4,10,ordinary,28,0,0,0,28,0.0,4,sleeping_or_churn
15608,2011-08-11 09:56:00,116,1,285.68,4,3,3,10,potential,18,0,0,0,18,0.0,4,sleeping_or_churn
15640,2010-09-03 10:48:00,458,1,1260.0,2,3,5,10,sleeping,17,0,0,0,17,0.0,0,sleeping_or_churn
16153,2011-08-16 09:34:00,111,1,323.44,4,3,3,10,potential,18,0,0,0,18,0.0,4,sleeping_or_churn
16279,2010-07-15 12:09:00,508,1,752.84,2,3,5,10,sleeping,38,0,0,0,38,0.0,0,sleeping_or_churn
16860,2010-06-21 15:51:00,531,1,662.2,2,3,5,10,sleeping,20,0,0,0,20,0.0,0,sleeping_or_churn
17236,2011-11-27 12:00:00,8,1,218.4,5,3,2,10,potential,32,0,0,0,30,0.0,4,sleeping_or_churn
17920,2010-06-06 15:22:00,546,1,741.52,2,3,5,10,sleeping,31,0,0,0,30,0.0,0,sleeping_or_churn
18097,2011-08-05 10:32:00,122,1,320.3,4,3,3,10,potential,17,0,0,0,17,0.0,4,sleeping_or_churn
18168,2010-12-02 18:08:00,367,1,526.6,3,3,4,10,ordinary,54,0,0,0,26,0.0,4,sleeping_or_churn
12880,2010-11-23 10:50:00,377,1,302.95,3,3,3,9,ordinary,15,0,0,0,15,0.0,0,sleeping_or_churn
12937,2010-09-02 16:01:00,458,1,362.85,2,3,4,9,sleeping,14,0,0,0,14,0.0,0,sleeping_or_churn
13201,2010-07-08 10:31:00,515,1,467.13,2,3,4,9,sleeping,24,0,0,0,24,0.0,0,sleeping_or_churn
13246,2011-11-21 16:50:00,13,1,126.31,5,3,1,9,potential,26,0,0,0,24,0.0,4,sleeping_or_churn
13269,2010-09-26 16:00:00,434,1,445.55,2,3,4,9,sleeping,22,0,0,0,22,0.0,0,sleeping_or_churn
13373,2009-12-06 12:34:00,729,1,748.42,1,3,5,9,sleeping,35,0,0,0,35,0.0,0,sleeping_or_churn
13450,2010-07-15 14:08:00,508,1,369.78,2,3,4,9,sleeping,11,0,0,0,11,0.0,0,sleeping_or_churn
13468,2011-11-01 10:32:00,34,1,85.44999999999999,5,3,1,9,potential,5,0,0,0,5,0.0,4,sleeping_or_churn
13571,2011-10-26 12:36:00,40,1,136.63,5,3,1,9,potential,31,0,0,0,28,0.0,4,sleeping_or_churn
13733,2010-10-25 12:18:00,406,1,337.93,3,3,3,9,ordinary,19,0,0,0,19,0.0,0,sleeping_or_churn
13748,2011-09-05 09:45:00,91,1,31.6,5,3,1,9,potential,2,0,0,0,2,0.0,4,sleeping_or_churn
13797,2010-09-29 10:34:00,432,1,512.58,2,3,4,9,sleeping,31,0,0,0,31,0.0,0,sleeping_or_churn
13953,2010-05-20 09:39:00,564,1,1000.0,1,3,5,9,sleeping,1,0,0,0,1,0.0,0,sleeping_or_churn
14195,2011-05-22 10:29:00,197,1,183.60000000000002,4,3,2,9,potential,2,0,0,0,2,0.0,4,sleeping_or_churn
14321,2010-08-23 12:56:00,469,1,377.12,2,3,4,9,sleeping,35,0,0,0,35,0.0,0,sleeping_or_churn
14390,2010-11-30 13:41:00,370,1,311.24,3,3,3,9,ordinary,31,0,0,0,31,0.0,0,sleeping_or_churn
14680,2010-04-16 11:21:00,598,1,1031.3,1,3,5,9,sleeping,25,0,0,0,25,0.0,0,sleeping_or_churn
15005,2011-06-30 12:12:00,158,1,246.82,4,3,2,9,potential,44,0,0,0,43,0.0,4,sleeping_or_churn
15413,2010-01-17 11:33:00,687,1,1568.87,1,3,5,9,sleeping,5,0,0,0,5,0.0,0,sleeping_or_churn
15508,2011-04-28 13:31:00,221,1,207.05,4,3,2,9,potential,20,0,0,0,20,0.0,4,sleeping_or_churn
15514,2011-11-06 12:12:00,29,1,29.700000000000003,5,3,1,9,potential,1,0,0,0,1,0.0,4,sleeping_or_churn
15651,2011-11-03 08:41:00,32,1,114.2,5,3,1,9,potential,5,0,0,0,5,0.0,4,sleeping_or_churn
15808,2009-12-01 16:30:00,733,1,896.5400000000001,1,3,5,9,sleeping,26,0,0,0,24,0.0,0,sleeping_or_churn
15861,2011-03-17 20:18:00,262,1,248.29,4,3,2,9,potential,49,0,0,0,49,0.0,4,sleeping_or_churn
16679,2010-11-10 13:11:00,390,1,346.40999999999997,3,3,3,9,ordinary,9,0,0,0,9,0.0,0,sleeping_or_churn
16779,2010-09-28 12:26:00,433,1,471.31,2,3,4,9,sleeping,28,0,0,0,28,0.0,0,sleeping_or_churn
17542,2011-03-15 11:45:00,265,1,170.75,4,3,2,9,potential,25,0,0,0,24,0.0,4,sleeping_or_churn
17553,2010-04-08 09:44:00,606,1,816.0,1,3,5,9,sleeping,1,0,0,0,1,0.0,0,sleeping_or_churn
17757,2011-06-29 15:22:00,158,1,170.42000000000002,4,3,2,9,potential,15,0,0,0,14,0.0,4,sleeping_or_churn
17764,2010-11-02 17:12:00,397,1,269.11,3,3,3,9,ordinary,14,0,0,0,14,0.0,0,sleeping_or_churn
17785,2011-10-17 13:43:00,49,1,131.94,5,3,1,9,potential,13,0,0,0,13,0.0,4,sleeping_or_churn
17811,2011-03-06 14:57:00,273,1,166.45,4,3,2,9,potential,16,0,0,0,15,0.0,4,sleeping_or_churn
17865,2010-07-09 14:59:00,513,1,362.93,2,3,4,9,sleeping,19,0,0,0,19,0.0,0,sleeping_or_churn
17923,2011-03-02 15:15:00,277,1,207.50000000000003,4,3,2,9,potential,1,0,0,0,1,0.0,4,sleeping_or_churn
18125,2011-02-17 13:47:00,291,1,175.75,4,3,2,9,potential,42,0,0,0,42,0.0,4,sleeping_or_churn
18198,2011-01-07 13:39:00,332,1,300.54,3,3,3,9,ordinary,19,0,0,0,19,0.0,4,sleeping_or_churn
12600,2011-03-20 15:41:00,259,1,124.08000000000001,4,3,1,8,potential,3,0,0,0,3,0.0,0,sleeping_or_churn
12826,2011-01-19 12:52:00,320,1,212.72,3,3,2,8,ordinary,16,0,0,0,16,0.0,0,sleeping_or_churn
12971,2011-08-05 15:46:00,121,1,137.76,4,3,1,8,potential,2,0,0,0,2,0.0,4,sleeping_or_churn
12982,2010-04-29 17:11:00,584,1,360.7,1,3,4,8,sleeping,23,0,0,0,23,0.0,0,sleeping_or_churn
13410,2011-06-05 15:52:00,182,1,140.4,4,3,1,8,potential,2,0,0,0,2,0.0,4,sleeping_or_churn
13599,2010-05-28 10:17:00,556,1,356.8,2,3,3,8,sleeping,14,0,0,0,14,0.0,0,sleeping_or_churn
13799,2010-03-05 16:39:00,639,1,378.3,1,3,4,8,sleeping,5,0,0,0,5,0.0,0,sleeping_or_churn
13984,2010-11-08 13:16:00,392,1,168.08,3,3,2,8,ordinary,14,0,0,0,14,0.0,0,sleeping_or_churn
14129,2010-05-09 14:54:00,575,1,409.91999999999996,1,3,4,8,sleeping,22,0,0,0,22,0.0,0,sleeping_or_churn
14215,2011-01-28 14:53:00,311,1,160.05,3,3,2,8,ordinary,8,0,0,0,8,0.0,0,sleeping_or_churn
14484,2010-11-03 13:50:00,397,1,220.38,3,3,2,8,ordinary,14,0,0,0,14,0.0,0,sleeping_or_churn
14663,2010-10-05 13:12:00,426,1,254.13,2,3,3,8,sleeping,25,0,0,0,22,0.0,0,sleeping_or_churn
14895,2010-11-21 13:51:00,379,1,225.61,3,3,2,8,ordinary,21,0,0,0,20,0.0,0,sleeping_or_churn
15122,2010-05-04 14:12:00,580,1,459.55,1,3,4,8,sleeping,24,0,0,0,24,0.0,0,sleeping_or_churn
15144,2010-11-25 18:49:00,374,1,252.10000000000002,3,3,2,8,ordinary,14,0,0,0,14,0.0,0,sleeping_or_churn
15270,2010-02-03 08:15:00,670,1,501.96000000000004,1,3,4,8,sleeping,6,0,0,0,6,0.0,0,sleeping_or_churn
15296,2011-06-17 11:06:00,171,1,13.899999999999999,4,3,1,8,potential,2,0,0,0,2,0.0,4,sleeping_or_churn
15301,2010-11-26 14:54:00,374,1,150.8,3,3,2,8,ordinary,8,0,0,0,8,0.0,0,sleeping_or_churn
15303,2010-05-23 12:14:00,561,1,347.96,2,3,3,8,sleeping,21,0,0,0,21,0.0,0,sleeping_or_churn
15358,2010-04-08 09:56:00,606,1,394.65999999999997,1,3,4,8,sleeping,21,0,0,0,21,0.0,0,sleeping_or_churn
15601,2009-12-17 10:17:00,718,1,589.34,1,3,4,8,sleeping,26,0,0,0,26,0.0,0,sleeping_or_churn
15660,2010-11-23 18:11:00,376,1,223.6,3,3,2,8,ordinary,15,0,0,0,15,0.0,0,sleeping_or_churn
15897,2011-05-29 13:32:00,190,1,119.71000000000001,4,3,1,8,potential,6,0,0,0,6,0.0,4,sleeping_or_churn
16011,2011-02-22 15:59:00,285,1,116.09,4,3,1,8,potential,11,0,0,0,11,0.0,0,sleeping_or_churn
16222,2009-12-18 14:31:00,717,1,498.5,1,3,4,8,sleeping,23,0,0,0,23,0.0,0,sleeping_or_churn
16437,2010-11-23 16:59:00,376,1,183.89999999999998,3,3,2,8,ordinary,11,0,0,0,11,0.0,0,sleeping_or_churn
16733,2010-06-28 10:12:00,525,1,259.68,2,3,3,8,sleeping,12,0,0,0,12,0.0,0,sleeping_or_churn
16794,2011-08-23 13:51:00,104,1,128.31,4,3,1,8,potential,43,0,0,0,43,0.0,4,sleeping_or_churn
16887,2010-11-04 11:29:00,396,1,246.01999999999998,3,3,2,8,ordinary,31,0,0,0,31,0.0,0,sleeping_or_churn
17043,2010-11-29 15:06:00,370,1,166.53,3,3,2,8,ordinary,8,0,0,0,8,0.0,0,sleeping_or_churn
17204,2011-06-17 14:46:00,171,1,68.9,4,3,1,8,potential,3,0,0,0,3,0.0,4,sleeping_or_churn
17430,2010-12-09 13:05:00,361,1,225.2,3,3,2,8,ordinary,10,0,0,0,5,0.0,0,sleeping_or_churn
17448,2010-03-04 17:29:00,640,1,431.59,1,3,4,8,sleeping,31,0,0,0,31,0.0,0,sleeping_or_churn
17550,2011-05-26 14:09:00,193,1,10.5,4,3,1,8,potential,5,0,0,0,5,0.0,4,sleeping_or_churn
17639,2011-03-08 15:22:00,271,1,108.5,4,3,1,8,potential,7,0,0,0,7,0.0,0,sleeping_or_churn
17714,2011-01-23 10:32:00,316,1,153.0,3,3,2,8,ordinary,10,0,0,0,10,0.0,0,sleeping_or_churn
17799,2010-04-15 17:06:00,598,1,356.93,1,3,4,8,sleeping,57,0,0,0,47,0.0,0,sleeping_or_churn
17873,2010-07-13 14:39:00,510,1,291.45000000000005,2,3,3,8,sleeping,7,0,0,0,7,0.0,0,sleeping_or_churn
12410,2011-02-04 10:39:00,304,1,68.0,3,3,1,7,ordinary,4,0,0,0,4,0.0,0,sleeping_or_churn
13515,2010-09-16 15:07:00,444,1,186.60000000000002,2,3,2,7,sleeping,10,0,0,0,10,0.0,0,sleeping_or_churn
13589,2009-12-06 10:26:00,729,1,269.15,1,3,3,7,sleeping,15,0,0,0,15,0.0,0,sleeping_or_churn
13628,2010-02-01 14:44:00,672,1,310.14,1,3,3,7,sleeping,16,0,0,0,16,0.0,0,sleeping_or_churn
14047,2010-11-04 10:49:00,396,1,17.700000000000003,3,3,1,7,ordinary,1,0,0,0,1,0.0,0,sleeping_or_churn
14327,2010-03-19 14:47:00,626,1,308.96,1,3,3,7,sleeping,19,0,0,0,19,0.0,0,sleeping_or_churn
14693,2010-09-12 13:44:00,449,1,239.5,2,3,2,7,sleeping,15,0,0,0,15,0.0,0,sleeping_or_churn
14735,2010-07-16 08:31:00,507,1,202.8,2,3,2,7,sleeping,7,0,0,0,7,0.0,0,sleeping_or_churn
15633,2010-05-11 09:40:00,573,1,319.45,1,3,3,7,sleeping,11,0,0,0,11,0.0,0,sleeping_or_churn
15827,2010-06-22 15:50:00,530,1,148.85,2,3,2,7,sleeping,9,0,0,0,9,0.0,0,sleeping_or_churn
15841,2009-12-20 10:13:00,715,1,313.83000000000004,1,3,3,7,sleeping,5,0,0,0,5,0.0,0,sleeping_or_churn
15881,2010-12-10 13:32:00,360,1,114.45000000000002,3,3,1,7,ordinary,3,0,0,0,3,0.0,0,sleeping_or_churn
15900,2010-10-22 10:44:00,409,1,132.0,3,3,1,7,ordinary,17,0,0,0,17,0.0,0,sleeping_or_churn
15901,2010-06-14 12:39:00,539,1,203.69,2,3,2,7,sleeping,36,0,0,0,32,0.0,0,sleeping_or_churn
16019,2011-01-28 13:18:00,311,1,100.8,3,3,1,7,ordinary,2,0,0,0,2,0.0,0,sleeping_or_churn
16321,2011-02-07 15:01:00,300,1,67.95,3,3,1,7,ordinary,2,0,0,0,2,0.0,0,sleeping_or_churn
16471,2010-02-25 10:07:00,648,1,323.38,1,3,3,7,sleeping,16,0,0,0,16,0.0,0,sleeping_or_churn
16592,2010-06-30 12:53:00,523,1,185.0,2,3,2,7,sleeping,11,0,0,0,11,0.0,0,sleeping_or_churn
16691,2010-10-17 15:03:00,413,1,142.95,2,3,2,7,sleeping,7,0,0,0,7,0.0,0,sleeping_or_churn
16746,2009-12-18 15:03:00,716,1,340.5,1,3,3,7,sleeping,6,0,0,0,6,0.0,0,sleeping_or_churn
17338,2010-03-10 16:09:00,634,1,272.16,1,3,3,7,sleeping,20,0,0,0,18,0.0,0,sleeping_or_churn
17603,2009-12-10 09:44:00,725,1,289.85,1,3,3,7,sleeping,14,0,0,0,14,0.0,0,sleeping_or_churn
17961,2010-12-21 16:08:00,348,1,45.35,3,3,1,7,ordinary,6,0,0,0,6,0.0,0,sleeping_or_churn
18172,2010-11-17 15:24:00,382,1,42.6,3,3,1,7,ordinary,2,0,0,0,2,0.0,0,sleeping_or_churn
18218,2010-02-17 15:11:00,655,1,301.91999999999996,1,3,3,7,sleeping,16,0,0,0,16,0.0,0,sleeping_or_churn
13010,2010-03-01 11:28:00,644,1,177.12,1,3,2,6,sleeping,6,0,0,0,6,0.0,0,sleeping_or_churn
13032,2010-09-06 14:46:00,455,1,22.5,2,3,1,6,sleeping,2,0,0,0,2,0.0,0,sleeping_or_churn
13133,2010-09-06 15:30:00,454,1,90.65,2,3,1,6,sleeping,5,0,0,0,5,0.0,0,sleeping_or_churn
13230,2010-04-30 15:39:00,583,1,174.21,1,3,2,6,sleeping,49,0,0,0,48,0.0,0,sleeping_or_churn
13542,2010-02-14 12:22:00,659,1,174.49,1,3,2,6,sleeping,20,0,0,0,18,0.0,0,sleeping_or_churn
14569,2010-09-13 10:51:00,448,1,133.54,2,3,1,6,sleeping,5,0,0,0,5,0.0,0,sleeping_or_churn
14648,2009-12-10 13:59:00,725,1,224.35999999999999,1,3,2,6,sleeping,58,0,0,0,40,0.0,0,sleeping_or_churn
14798,2010-04-08 08:31:00,606,1,147.12,1,3,2,6,sleeping,12,0,0,0,12,0.0,0,sleeping_or_churn
14871,2010-08-03 14:18:00,489,1,125.8,2,3,1,6,sleeping,24,0,0,0,21,0.0,0,sleeping_or_churn
15451,2010-10-01 13:40:00,430,1,122.95,2,3,1,6,sleeping,32,0,0,0,31,0.0,0,sleeping_or_churn
15805,2010-08-10 09:53:00,482,1,119.2,2,3,1,6,sleeping,3,0,0,0,3,0.0,0,sleeping_or_churn
16221,2010-10-17 12:18:00,414,1,134.6,2,3,1,6,sleeping,14,0,0,0,14,0.0,0,sleeping_or_churn
16401,2010-08-20 15:21:00,471,1,8.5,2,3,1,6,sleeping,1,0,0,0,1,0.0,0,sleeping_or_churn
17377,2010-02-23 11:43:00,650,1,172.15,1,3,2,6,sleeping,21,0,0,0,21,0.0,0,sleeping_or_churn
17382,2010-07-01 10:35:00,522,1,40.2,2,3,1,6,sleeping,2,0,0,0,2,0.0,0,sleeping_or_churn
17454,2010-01-15 15:40:00,688,1,158.9,1,3,2,6,sleeping,11,0,0,0,11,0.0,0,sleeping_or_churn
17552,2010-05-10 14:08:00,574,1,245.1,1,3,2,6,sleeping,12,0,0,0,12,0.0,0,sleeping_or_churn
18053,2010-07-02 11:42:00,521,1,29.849999999999998,2,3,1,6,sleeping,1,0,0,0,1,0.0,0,sleeping_or_churn
18106,2010-01-15 11:36:00,689,1,244.19,1,3,2,6,sleeping,40,0,0,0,40,0.0,0,sleeping_or_churn
18246,2010-04-09 10:19:00,605,1,162.72,1,3,2,6,sleeping,1,0,0,0,1,0.0,0,sleeping_or_churn
13208,2009-12-03 13:25:00,732,1,61.12,1,3,1,5,sleeping,16,0,0,0,16,0.0,0,sleeping_or_churn
13407,2010-05-10 12:41:00,574,1,59.699999999999996,1,3,1,5,sleeping,1,0,0,0,1,0.0,0,sleeping_or_churn
15885,2010-01-27 13:26:00,677,1,15.9,1,3,1,5,sleeping,1,0,0,0,1,0.0,0,sleeping_or_churn
16104,2009-12-13 10:56:00,722,1,15.5,1,3,1,5,sleeping,1,0,0,0,1,0.0,0,sleeping_or_churn
16291,2010-01-26 16:26:00,677,1,117.72,1,3,1,5,sleeping,1,0,0,0,1,0.0,0,sleeping_or_churn
16564,2010-05-19 14:41:00,565,1,87.8,1,3,1,5,sleeping,5,0,0,0,5,0.0,0,sleeping_or_churn
17888,2010-02-01 12:13:00,672,1,35.400000000000006,1,3,1,5,sleeping,1,0,0,0,1,0.0,0,sleeping_or_churn
18101,2010-02-03 13:52:00,670,1,112.5,1,3,1,5,sleeping,23,0,0,0,23,0.0,0,sleeping_or_churn
