product_id,popular_score,behavior_count
21928,17.008787,31
22722,16.991589,18
23369,16.943822,5
23192,16.913585,8
22810,16.81216,14
23234,16.776814,5
23194,16.748143,9
22816,16.692008,10
22629,16.6448,33
23196,16.61945,10
21485,16.584331,24
20971,16.470853,31
23526,16.470129,5
22352,16.44233,22
20726,16.425885,33
22385,16.409669,22
21166,16.405502,27
84946,16.369671,26
22150,16.336377,23
21174,16.246477,22
23263,16.162203,11
21993,16.118652,8
21169,16.078055,12
22383,16.073786,55
23013,16.059343,7
22196,16.007945,12
20725,15.985966,70
47566,15.940223,52
23394,15.92712,5
23191,15.797706,9
22627,15.794941,16
22666,15.691592,26
22630,15.61654,28
23493,15.586392,7
22942,15.574519,6
22697,15.4836,22
22989,15.428043,11
22326,15.399734,34
22075,15.343715,8
15056BL,15.292544,23
22367,15.290027,20
22491,15.235175,15
22621,15.216304,19
21915,15.170518,32
21901,15.126772,22
82552,15.108089,21
22983,15.102526,13
22607,15.095442,21
23241,15.07126,7
22355,14.981102,29
35471D,14.96575,10
84032B,14.948152,14
23126,14.862953,5
22748,14.848516,17
23207,14.78163,16
23080,14.750785,8
22356,14.736153,36
22553,14.718591,29
84077,14.714089,22
85048,14.622613,7
23445,14.54834,6
84988,14.476655,17
22751,14.473868,17
22947,14.442263,7
23534,14.391517,4
23368,14.36437,5
22642,14.335784,7
22595,14.265512,19
22274,14.241889,15
22739,14.238294,13
22488,14.229875,15
82484,14.22842,22
21507,14.200142,19
22690,14.153487,15
23351,14.149572,5
22077,14.097633,29
22624,14.092625,26
23569,14.085182,4
23469,14.079618,4
22838,13.97334,10
23012,13.931398,7
22489,13.905227,23
21770,13.861762,13
23393,13.770874,6
22992,13.763172,10
23168,13.735893,7
21787,13.72844,9
22561,13.686759,28
22142,13.65221,12
23214,13.607256,4
84991,13.595417,55
22996,13.588355,11
85061W,13.554303,16
22725,13.432724,10
23158,13.404392,7
21733,13.36017,43
22750,13.359583,22
22998,13.347438,11
22560,13.333392,23
M,13.313205,19
22898,13.299073,10
23500,13.147248,4
23274,13.00402,6
23206,12.969432,21
23236,12.962644,8
79321,12.811858,21
82583,12.789571,19
21907,12.773615,14
21990,12.767023,7
21932,12.689398,16
21172,12.639901,21
23205,12.555058,8
20982,12.513343,20
23438,12.503621,4
85049A,12.427296,9
21818,12.352539,7
22555,12.31421,19
23352,12.267829,4
84836,12.254129,29
84030E,12.232535,11
21212,12.22771,61
23389,12.204302,7
22844,12.204135,9
23374,12.192849,4
22582,12.185742,14
22616,12.153974,11
21930,12.131938,25
21070,12.112898,9
22435,12.110245,14
23302,12.095544,7
21974,12.090101,19
22737,12.06115,11
21985,12.010478,21
21123,12.006568,7
35964,11.988771,3
23238,11.971037,9
23510,11.944542,5
23354,11.937603,5
22639,11.862559,7
23077,11.86184,9
23096,11.801089,4
23451,11.761849,3
22620,11.731508,14
22585,11.70485,14
21900,11.598294,21
22698,11.561713,16
22940,11.56092,17
21592,11.547914,12
21899,11.529501,20
22508,11.522512,17
22492,11.518531,26
23314,11.490308,4
21015,11.46994,5
21912,11.399684,14
21982,11.35735,8
22400,11.353639,7
23353,11.266309,4
20972,11.25156,28
21232,11.223439,55
23390,11.214861,6
16169E,11.213083,6
21326,11.198795,14
23485,11.142788,3
21484,11.130622,14
22493,11.11809,15
23290,11.109674,4
23332,11.087748,6
48138,11.07161,35
23349,11.066011,4
22746,11.063705,13
84029E,10.988885,26
22694,10.949513,11
21755,10.945223,35
22734,10.916368,14
23558,10.84699,3
23426,10.841489,5
22745,10.811982,11
23275,10.810502,4
21977,10.787934,33
21756,10.632882,14
22210,10.54632,7
23312,10.528053,4
23109,10.468584,3
22384,10.46223,43
23371,10.44409,3
23256,10.436688,6
21481,10.359075,18
23320,10.345763,5
22466,10.340961,10
20969,10.316932,17
21429,10.305041,20
20974,10.303789,23
23215,10.229804,4
20723,10.195535,31
23309,10.181819,6
23404,10.175,4
21559,10.10003,22
84707A,10.094578,3
37475,10.077386,3
21871,10.028747,21
84375,10.020368,14
22596,9.983228,9
21933,9.919229,14
21833,9.89827,11
23492,9.888033,3
47559B,9.852269,19
21210,9.847967,28
23127,9.801581,4
22211,9.767534,8
22082,9.75839,14
22956,9.74986,12
22037,9.748975,15
23221,9.734824,5
22791,9.722443,9
21929,9.712013,28
20719,9.708605,38
23553,9.705818,3
20682,9.68765,17
22193,9.660942,18
21064,9.660678,6
84596F,9.629022,16
21874,9.587174,9
21832,9.580668,11
84032A,9.566173,12
16236,9.553449,6
22904,9.552222,11
22851,9.539039,11
84970S,9.528743,29
22643,9.525805,7
23372,9.504598,3
23579,9.49534,2
21544,9.493398,12
23507,9.470479,4
22662,9.45826,22
22988,9.421219,7
21918,9.416327,17
22580,9.40278,7
20983,9.383126,25
22093,9.340058,7
21917,9.32089,10
21916,9.316728,16
21411,9.240249,11
22663,9.231955,12
21669,9.230891,19
23434,9.206383,4
23280,9.190664,5
23338,9.184791,2
23418,9.184791,2
22834,9.155898,13
21619,9.111768,5
23400,9.105334,5
23470,9.103807,3
84012,9.090123,2
22191,9.084945,18
23483,9.082837,3
22579,9.066571,12
23041,9.040793,3
23188,9.038579,8
23119,8.999228,5
21623,8.978289,10
23270,8.9775,4
22464,8.959237,25
22424,8.938739,15
22549,8.918312,12
23422,8.915465,3
23154,8.892998,6
21314,8.879905,21
21080,8.858392,45
21704,8.835896,16
22295,8.829048,21
22743,8.812015,7
22991,8.8085,4
21263,8.808393,2
22224,8.802789,5
23237,8.801282,6
22980,8.792564,8
22192,8.773818,15
22556,8.764101,28
21154,8.753666,19
22371,8.751481,18
22692,8.730833,15
35095A,8.721964,4
21718,8.706699,7
23333,8.706502,3
22625,8.695181,15
23002,8.680914,7
23014,8.671955,3
23292,8.643352,4
21616,8.641258,5
85053,8.622219,11
23487,8.60319,2
82483,8.581537,12
22798,8.573085,6
20963,8.566304,6
21730,8.561111,11
21908,8.52507,18
22971,8.502592,9
22759,8.495151,20
22487,8.448554,23
23452,8.42739,2
21121,8.426174,18
21588,8.396296,10
23403,8.394744,3
22294,8.39411,14
22767,8.379683,8
20970,8.348029,16
22631,8.333136,19
20713,8.33298,23
23005,8.307476,6
22840,8.300652,10
20750,8.290163,31
82600,8.280372,25
23307,8.272424,8
23530,8.207893,3
20772,8.202875,9
22982,8.170173,7
23541,8.150883,3
23076,8.149323,8
23407,8.139429,4
21620,8.129944,4
21716,8.126229,11
20712,8.084977,27
23271,8.07889,4
22097,8.064629,5
16237,8.050491,10
23308,8.037549,8
23089,8.035271,6
22959,8.025324,3
23346,8.023245,6
22562,8.009141,14
22634,8.000209,17
23264,7.970944,5
22505,7.948743,15
22606,7.940764,13
23156,7.924383,6
85049E,7.924017,12
82551,7.898198,17
23144,7.837429,7
23190,7.820937,4
23350,7.798909,4
85231B,7.792342,10
21558,7.784068,14
23128,7.771206,4
23106,7.766478,3
21428,7.759973,4
23083,7.717548,3
21813,7.708253,3
22946,7.673193,7
23171,7.648691,12
20914,7.634228,44
22605,7.629175,21
23370,7.623867,2
23399,7.615168,3
22622,7.611189,10
84559A,7.609797,6
21327,7.559685,16
21992,7.552983,5
21903,7.543442,15
21122,7.528291,16
22091,7.494981,6
20717,7.467491,19
23437,7.457033,3
22550,7.450804,5
46000S,7.447288,6
22147,7.428988,29
23388,7.415176,4
22569,7.411139,23
22594,7.40357,9
23193,7.397517,3
22636,7.356873,14
21497,7.352626,15
22950,7.344105,7
21071,7.315269,12
23075,7.313203,3
22729,7.273826,16
85014A,7.253542,14
22083,7.250984,23
11001,7.245066,7
22189,7.242567,28
22852,7.238206,4
22635,7.233386,10
21591,7.2273,8
23265,7.225184,4
84510A,7.223129,10
23217,7.222955,3
22776,7.214992,13
22174,7.158633,12
85199S,7.15683,7
22811,7.130911,3
22076,7.124021,6
22427,7.11237,20
22999,7.111915,7
21258,7.106195,8
22995,7.081462,5
22199,7.077775,5
22203,7.07771,4
23252,7.075909,3
22645,7.06357,16
16238,7.063378,5
22781,7.039153,5
47310M,7.03794,3
23219,7.029612,3
23453,7.027506,2
22028,7.020735,12
15056P,6.999675,11
23506,6.996417,3
23147,6.989652,8
23254,6.984779,7
21817,6.979091,7
22659,6.965561,20
23283,6.963891,2
21509,6.959482,18
22994,6.958037,5
21803,6.948557,3
22531,6.939558,12
79066K,6.926576,10
22398,6.921114,11
21030,6.905029,3
23197,6.882153,4
22653,6.880594,7
21430,6.853799,13
23523,6.844871,2
23424,6.843229,2
20981,6.823002,8
21213,6.785191,34
22695,6.784804,5
23543,6.784585,2
72760B,6.765073,11
21561,6.760578,7
22804,6.758749,19
20829,6.752757,5
21191,6.748057,5
21615,6.744208,4
22381,6.741525,23
23554,6.733757,2
21329,6.722095,14
22951,6.712784,10
22842,6.705351,4
20676,6.705181,20
21618,6.692139,4
22413,6.689877,11
20901,6.684479,3
23115,6.680553,2
23431,6.668919,2
22476,6.662051,6
23117,6.65134,3
84992,6.647323,23
22109,6.640382,7
23406,6.637116,3
22938,6.635909,10
23373,6.625645,2
23551,6.623559,2
84997D,6.611142,20
22738,6.607489,7
21262,6.590339,2
23323,6.585894,4
21742,6.56245,2
23357,6.552916,3
22049,6.541458,5
21108,6.521098,3
22970,6.494904,8
22614,6.48962,8
21098,6.488037,8
22422,6.487823,8
22587,6.463883,9
22149,6.463811,34
22419,6.440054,12
22190,6.426106,5
22406,6.4228,8
23113,6.4106,3
22207,6.381715,13
84832,6.37509,8
23556,6.371358,2
85150,6.364592,17
21823,6.360751,5
21508,6.356833,12
22321,6.350516,3
72741,6.329207,15
22131,6.327339,10
22366,6.319958,15
22673,6.317296,7
22195,6.306853,11
22171,6.302864,10
20769,6.300181,4
21991,6.300117,4
22169,6.270594,9
22494,6.25125,8
21287,6.24971,6
22584,6.243868,13
23266,6.208073,5
21494,6.201536,9
48111,6.19779,13
23175,6.187929,7
85178,6.182928,8
84006,6.165511,3
22123,6.145976,4
23340,6.141854,2
21824,6.124872,3
21984,6.12255,7
22846,6.109887,7
21094,6.103153,22
22747,6.073293,11
84968A,6.070305,6
21843,6.06452,26
22365,6.059534,10
22041,6.042057,9
22963,6.03243,6
22812,5.996341,12
23173,5.995798,8
23420,5.990319,3
21891,5.958922,20
23525,5.944586,2
22167,5.940944,8
85111,5.937144,2
79302M,5.893291,7
22533,5.878815,7
21636,5.875922,2
22280,5.863094,7
22279,5.863094,7
22441,5.855993,13
16161P,5.850366,15
22676,5.843052,6
47591D,5.838384,21
23170,5.836156,11
85183A,5.826819,5
85071A,5.81898,4
37449,5.818304,18
48188,5.813983,9
23159,5.811941,3
22188,5.805834,16
22962,5.796036,6
21872,5.771754,6
22735,5.771575,4
22208,5.76309,9
21257,5.755708,9
23081,5.745903,3
22271,5.715629,22
22429,5.694123,13
22348,5.684598,15
22158,5.67943,15
21981,5.675724,6
47566B,5.658859,18
22175,5.656713,13
23531,5.655734,2
22589,5.655185,6
82567,5.649824,10
21115,5.644926,7
82001S,5.640054,6
85036B,5.631684,5
21374,5.616113,5
23528,5.609461,2
22024,5.584391,12
22165,5.583126,5
21124,5.579592,14
23177,5.558101,4
23345,5.555579,5
23376,5.554079,2
22509,5.545669,6
85035C,5.5453,6
23239,5.543085,4
23229,5.53723,2
23542,5.535696,2
22599,5.533907,3
23022,5.530916,2
84356,5.527657,6
21892,5.526526,19
22134,5.519839,4
22333,5.502859,13
22906,5.495201,12
47590B,5.487647,21
21724,5.473662,5
22098,5.472093,5
22945,5.461942,7
22173,5.454005,14
85227,5.450612,9
21164,5.443429,19
21159,5.442601,4
23365,5.438607,2
22667,5.416371,19
22566,5.415377,10
84031B,5.4084,3
22432,5.407377,9
23306,5.400772,5
22496,5.373296,4
82581,5.369634,17
48184,5.32016,16
21068,5.31823,6
22839,5.311304,6
85071B,5.275877,3
20767,5.27465,5
23392,5.270739,3
23502,5.246052,2
23148,5.242216,7
21809,5.236162,3
22418,5.217033,16
22328,5.213714,22
22065,5.199257,10
23367,5.199136,3
23132,5.19887,5
22969,5.18971,15
23007,5.187122,6
35648,5.183357,3
21935,5.179969,15
21523,5.176686,20
21498,5.162514,21
84971S,5.154831,7
23521,5.140934,2
23522,5.140934,2
22623,5.126901,7
22985,5.122963,5
22896,5.115895,7
23334,5.10814,2
22843,5.102036,7
23281,5.096934,2
23019,5.095164,2
22507,5.077286,20
22500,5.074056,2
22604,5.068401,8
22591,5.06336,5
22955,5.045257,7
84050,5.044853,14
22115,5.04008,8
23129,5.034717,3
35095B,5.028398,3
16258A,5.02831,4
23118,5.014894,5
22320,5.014106,6
23287,5.010536,5
23597,5.0,1
22284,4.99757,6
22311,4.988081,8
22465,4.979088,10
23562,4.975811,1
22675,4.962366,6
23397,4.957866,2
20733,4.937961,4
22997,4.937773,5
22285,4.935113,6
21672,4.930458,15
22523,4.929619,10
22442,4.928572,3
22754,4.923676,14
72800B,4.923541,2
23165,4.921567,4
15039,4.920911,9
21109,4.915177,4
22597,4.914656,4
21714,4.909447,7
20831,4.908069,4
21128,4.907919,1
82486,4.906951,16
21156,4.901744,21
22090,4.892483,29
21204,4.890056,4
23433,4.888001,2
22586,4.883435,5
22637,4.882536,9
22179,4.872095,16
22338,4.872006,6
23152,4.870955,2
20961,4.85278,10
22379,4.842761,25
22701,4.841057,4
22064,4.834164,10
23091,4.824693,5
20764,4.823146,3
22770,4.815549,2
22563,4.814054,13
22116,4.81081,3
22133,4.803215,6
70006,4.776235,6
21713,4.771815,5
23008,4.763101,3
72800E,4.752042,5
72799E,4.750438,5
22132,4.745683,6
72800C,4.744771,3
22841,4.744409,8
72799C,4.739616,2
20711,4.737972,12
22135,4.736712,2
23496,4.734343,1
23681,4.734343,1
22892,4.730791,7
22671,4.724155,3
22474,4.717524,7
22119,4.708642,9
22456,4.704033,10
22118,4.692854,5
22072,4.691898,7
85183B,4.686798,4
85136C,4.678262,3
22409,4.677135,6
21666,4.673579,4
16008,4.671006,2
22638,4.669512,2
21401,4.66708,2
22546,4.665424,2
23536,4.665262,1
21279,4.665262,1
21400,4.665262,1
23060,4.665262,1
23425,4.665262,1
23495,4.665262,1
15060B,4.65873,8
22593,4.657872,8
85159B,4.6563,3
22374,4.654942,8
22583,4.637617,14
21328,4.615951,14
22907,4.6081,14
22965,4.603084,8
21207,4.587939,11
21479,4.578603,19
22475,4.5696,3
22813,4.564527,10
20986,4.563075,3
84509A,4.555483,8
22922,4.54497,2
22660,4.539881,6
21949,4.535271,6
22755,4.533216,10
84692,4.522712,19
85136A,4.521613,3
85135C,4.514038,2
23471,4.504437,1
82580,4.499464,23
23342,4.477739,2
22101,4.47727,2
22335,4.470846,5
22800,4.465743,6
23456,4.45044,2
22099,4.449389,6
22153,4.448847,6
85066,4.437303,14
22181,4.434061,4
23317,4.423844,2
20978,4.412422,8
85035A,4.409716,3
22526,4.404387,5
22780,4.399812,3
21989,4.397408,19
23360,4.37473,3
35819B,4.367568,1
23058,4.367568,1
23155,4.357117,1
22756,4.346918,6
22601,4.319757,8
23085,4.314275,2
23580,4.288127,1
23576,4.288127,1
23151,4.281679,1
23176,4.277196,5
22536,4.269191,10
22628,4.246978,7
22227,4.242939,13
21671,4.232207,12
21313,4.22903,8
22481,4.201516,5
22296,4.201465,14
22121,4.179926,8
23094,4.169451,3
21647,4.167116,7
20846,4.143131,1
90099,4.143131,1
20677,4.142061,12
22417,4.138682,19
22522,4.138667,8
22654,4.136649,9
21841,4.116027,2
21876,4.111488,8
22665,4.098496,11
23273,4.083285,2
22327,4.07118,12
84378,4.065571,17
21621,4.064223,28
23405,4.046784,2
22757,4.04352,5
22712,4.03827,8
22895,4.036519,8
15036,4.018499,14
22269,4.018156,10
23391,4.015847,3
21715,4.014247,13
21947,4.00916,4
22669,3.99949,9
23242,3.997993,4
48129,3.994857,14
84508B,3.981792,4
20828,3.967292,12
22572,3.964447,5
22782,3.963586,4
22571,3.961333,4
23035,3.955373,3
22683,3.954504,4
22677,3.954504,4
21216,3.954445,15
22308,3.952709,3
22309,3.952709,3
47594A,3.952091,2
23409,3.948373,1
85026B,3.948373,1
23566,3.946226,1
23430,3.946226,1
23564,3.946226,1
23429,3.946226,1
23428,3.946226,1
23565,3.946226,1
22826,3.945044,4
23269,3.94408,1
21373,3.94408,1
20749,3.943655,25
21902,3.938461,13
22685,3.93563,3
22686,3.935235,3
22094,3.920105,4
22678,3.916564,4
22682,3.914112,3
85203,3.89766,4
21877,3.892209,16
85230B,3.889103,2
23114,3.879351,2
22027,3.866824,22
23102,3.853934,4
51014C,3.846859,6
22908,3.846599,9
23380,3.843977,2
22602,3.837914,11
22815,3.828395,3
85204,3.82602,2
22806,3.817604,1
82578,3.813237,13
23130,3.80667,2
20675,3.788681,14
21533,3.776058,16
23366,3.761464,1
22565,3.760523,9
22718,3.759969,6
23291,3.751539,3
22372,3.746874,8
22801,3.743538,2
72802C,3.736062,9
22376,3.725079,7
21155,3.721397,18
85034B,3.717562,3
17012C,3.716115,4
21811,3.708185,7
35646,3.705599,2
23285,3.701196,3
72225C,3.693047,1
17012F,3.693047,1
23299,3.689071,3
23145,3.688399,5
22674,3.682392,7
22080,3.654566,10
20984,3.654311,8
23378,3.640106,2
22315,3.623958,11
22598,3.611619,3
85129C,3.607853,4
22548,3.60036,7
22600,3.59979,9
48187,3.594302,20
21179,3.58649,11
22890,3.574226,5
21927,3.571518,3
21390,3.567673,5
23166,3.563371,3
23316,3.560445,2
23163,3.549037,6
21934,3.541431,12
23025,3.540111,2
21524,3.539012,22
21026,3.527828,3
22672,3.519921,8
20674,3.518214,9
22771,3.515532,12
84859A,3.514784,4
21802,3.508011,2
22483,3.504886,11
22331,3.502077,11
23464,3.501042,1
21670,3.500777,16
23000,3.484212,6
22030,3.478547,11
16156S,3.462659,10
23335,3.459753,1
20996,3.458638,8
22248,3.456926,2
23341,3.456871,1
23568,3.456871,1
23567,3.456871,1
22646,3.450481,22
21031,3.449836,1
23529,3.445806,1
23527,3.445806,1
22255,3.443413,3
84970L,3.438718,22
22110,3.435999,7
18097C,3.428591,8
22758,3.420156,4
22497,3.41455,3
21356,3.412348,5
23009,3.409308,2
15034,3.406666,3
22306,3.406029,3
21926,3.402406,2
79051A,3.401859,1
22976,3.401859,1
21584,3.401405,10
47590A,3.399861,10
23691,3.399065,1
35953,3.399065,1
23555,3.399065,1
22307,3.399065,1
23377,3.399024,2
22763,3.389545,3
22439,3.375338,7
23146,3.361572,8
22449,3.356629,5
22450,3.350395,4
84086C,3.348492,2
47369B,3.342855,2
23462,3.342187,1
23416,3.342187,1
23415,3.342187,1
23468,3.342187,1
47369A,3.342187,1
23150,3.342187,1
22640,3.342187,1
23545,3.339914,2
23023,3.33446,1
23042,3.33446,1
23544,3.33446,1
22948,3.325142,3
20975,3.313086,20
22437,3.309608,10
21136,3.304209,14
21577,3.297186,14
84931B,3.288424,2
23110,3.279643,4
22375,3.273047,8
22679,3.264351,5
21240,3.258388,14
22932,3.255709,5
72802A,3.25186,10
22107,3.239213,6
22044,3.238801,3
21055,3.238371,5
22732,3.230876,3
22736,3.230532,8
23210,3.227514,3
21239,3.223486,13
23017,3.218335,2
85130C,3.211919,3
22186,3.211778,6
C2,3.205407,5
23250,3.201892,2
21675,3.18967,5
21678,3.174185,2
84859C,3.173966,1
22943,3.173065,8
22341,3.170929,5
16014,3.157656,3
22752,3.152851,24
23297,3.13796,5
84987,3.133581,16
20866,3.123705,3
22693,3.116751,8
84279P,3.116393,9
21446,3.115301,7
21222,3.109782,3
22766,3.108414,17
21365,3.106994,2
23423,3.098288,2
21980,3.097178,17
20685,3.090329,28
21703,3.081308,13
22317,3.07737,4
47580,3.054099,6
22212,3.047679,10
22891,3.045692,3
23268,3.029323,2
23222,3.029323,2
23223,3.029323,2
85071D,3.017192,3
22120,2.999999,4
23122,2.993392,2
22897,2.991324,7
85114B,2.989486,5
23286,2.980195,3
22681,2.97988,3
21206,2.979052,8
22236,2.978687,7
21530,2.976873,3
23315,2.972293,1
23524,2.972293,1
22446,2.955774,3
21340,2.950666,6
23204,2.949238,9
10135,2.938712,11
21158,2.938389,4
72802B,2.931802,4
23078,2.902838,4
21499,2.884342,12
21165,2.883496,20
22155,2.869707,9
71459,2.865658,28
22277,2.852975,8
21673,2.851372,15
16011,2.850512,5
23402,2.840989,2
23412,2.834543,2
21317,2.825991,1
85127,2.825991,1
85125,2.825991,1
22318,2.817781,8
21519,2.816166,7
20754,2.811209,21
22222,2.799448,6
84997B,2.799341,24
23213,2.788432,1
23018,2.788432,1
23212,2.788432,1
21988,2.764694,11
21242,2.741498,11
48185,2.739723,12
21471,2.733812,3
21372,2.731447,1
20752,2.712856,9
22644,2.710788,13
22324,2.687261,3
22161,2.686058,8
46776A,2.683441,1
22151,2.657446,17
21913,2.646554,4
84755,2.633711,23
23024,2.626359,2
22573,2.618522,10
23079,2.60942,2
21888,2.608745,14
85132C,2.602561,8
23010,2.599003,3
21613,2.576376,2
22784,2.573548,8
22057,2.566681,4
22814,2.563821,5
22649,2.558254,15
22558,2.554322,25
21668,2.55163,13
23227,2.551352,2
22412,2.543628,5
85062,2.543445,9
22062,2.538614,7
85130B,2.537825,4
85038,2.531634,10
85034C,2.525902,5
72232,2.524556,5
21162,2.520172,5
21078,2.516306,13
22544,2.506489,10
21850,2.487231,3
84051,2.48239,4
21624,2.479486,3
20751,2.475202,16
17107D,2.47495,3
21066,2.474111,2
72819,2.474062,1
23288,2.472419,2
72803A,2.461544,4
22504,2.452021,2
21224,2.451995,7
23093,2.451802,3
20956,2.44839,11
84997C,2.444098,21
21905,2.438813,3
21249,2.437463,3
20838,2.436748,2
21012,2.433813,2
85036C,2.433589,3
21131,2.433564,1
23040,2.433564,1
21132,2.433564,1
84920,2.433561,2
84600,2.433508,1
23071,2.433254,1
23072,2.433254,1
21936,2.42712,16
21745,2.422807,8
23172,2.4224,7
22899,2.420764,4
22433,2.408866,10
47599A,2.408694,8
23421,2.392427,1
23116,2.392427,1
23074,2.392427,1
23455,2.392427,1
23538,2.390157,1
23235,2.375822,4
22609,2.373973,5
22721,2.347344,6
85014B,2.344474,17
51014A,2.342313,7
22067,2.340791,9
22911,2.336804,3
22795,2.33011,7
22972,2.329892,4
21367,2.318718,2
22176,2.31265,10
21368,2.311451,1
23310,2.304202,3
47599B,2.293871,7
23082,2.283044,2
22059,2.279103,14
22789,2.274818,2
23289,2.273781,2
37450,2.265158,11
22396,2.25671,5
23162,2.255427,3
22047,2.249646,9
21403,2.230152,3
21402,2.228334,2
22716,2.224146,13
21531,2.217266,17
22592,2.215533,5
23133,2.215015,2
21090,2.197878,3
23491,2.196456,1
22974,2.188981,4
84949,2.182863,12
21807,2.179,7
20668,2.176677,8
BANK CHARGES,2.166562,1
37448,2.163999,14
84596G,2.162396,8
21535,2.159718,15
23232,2.158741,2
21014,2.145739,4
22420,2.145321,5
75049L,2.13922,7
23267,2.130382,1
21873,2.123043,4
21371,2.117417,2
22332,2.111747,12
22079,2.101028,8
22325,2.09392,3
22805,2.090088,4
21381,2.089815,12
84581,2.088441,3
22220,2.086843,9
22845,2.085524,8
22299,2.083235,7
22772,2.081446,9
84459A,2.072769,5
21679,2.060727,10
84921,2.058013,1
23484,2.058013,1
23107,2.058013,1
22431,2.043589,8
22068,2.039767,9
85170D,2.035951,5
85049C,2.035748,12
22933,2.027801,3
21306,2.008899,3
22350,2.006349,6
22336,2.005796,5
22070,2.003099,10
21975,2.002527,27
22085,2.001763,5
23051,2.001239,8
21163,1.997379,3
37447,1.996479,7
22498,1.996309,8
23233,1.993377,3
35923,1.989309,2
21682,1.988794,1
21683,1.988794,1
85116,1.988771,1
22931,1.988677,4
21828,1.988322,2
22651,1.985177,5
21217,1.980406,11
84580,1.968046,6
23167,1.967591,3
23661,1.959411,1
23375,1.959411,1
23189,1.959411,1
23436,1.959411,1
23660,1.959411,1
16219,1.944004,3
22532,1.935638,6
21442,1.93393,2
22436,1.933113,7
22200,1.932113,4
22713,1.92949,8
22936,1.928877,1
23046,1.928877,1
23337,1.928877,1
23006,1.928784,4
22434,1.924919,5
23184,1.911521,3
22775,1.908945,5
21041,1.907574,9
85025B,1.86856,3
23447,1.864108,1
23446,1.864108,1
23448,1.864108,1
22820,1.864108,1
23347,1.828993,2
21463,1.827219,5
84849D,1.825484,3
22831,1.81908,4
22564,1.792608,11
85017B,1.787574,3
21506,1.781815,14
22035,1.776783,5
21125,1.771819,6
85174,1.770716,7
23052,1.756121,6
21709,1.755939,5
84659A,1.748016,4
22796,1.744912,9
23539,1.741869,1
23339,1.741869,1
23461,1.741869,1
23540,1.741869,1
23427,1.740116,1
23398,1.740116,1
